index,link_normativo,assunto_normativo,aplicavel_bndes,relevancia,Area_ACO,Area_ADIG,Area_AEC,Area_AEX,Area_AF,Area_AGR,Area_AI,Area_AIC,Area_AINFRA,Area_AINT,Area_AJI,Area_AJN,Area_AMA,Area_AMC,Area_AP,Area_ARD,Area_ARH,Area_ARMC,Area_AS,Area_ASC,Area_ASI,Area_ASN,Area_AT,Area_ATI,Area_DIR9,Area_GP
2688,https://www.in.gov.br/web/dou/-/instrucao-normativa-spa/mf-n-3-de-10-de-janeiro-de-2025-606793168,"INSTRUÇÃO NORMATIVA SPA/MF Nº 3, DE 10 DE JANEIRO DE 2025 Dispõe sobre o envio de certificados técnicos por agentes operadores de apostas de quota fixa autorizados em caráter provisório nos termos da Portaria SPA/MF nº 2.104, de 30 de dezembro de 2024, e estabelece modelo de cover page e...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,https://www.in.gov.br/web/dou/-/instrucao-normativa-spa/mf-n-9-de-5-de-fevereiro-de-2025-611347336,"Instrução Normativa SPA/MF nº 9, de 5 de fevereiro de 2025 Dispõe sobre o recolhimento da taxa de fiscalização devida pela exploração comercial da loteria de apostas de quota fixa e dá outras providências. O SECRETÁRIO DE PRÊMIOS E APOSTAS DO MINISTÉRIO DA FAZENDA, no uso das atribuições que lhe...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,https://www.in.gov.br/web/dou/-/instrucao-normativa-spa/mf-n-9-de-5-de-fevereiro-de-2025-611854676,"Instrução Normativa SPA/MF nº 9, de 5 de fevereiro de 2025 Dispõe sobre o recolhimento da taxa de fiscalização devida pela exploração comercial da loteria de apostas de quota fixa e dá outras providências. O SECRETÁRIO DE PRÊMIOS E APOSTAS DO MINISTÉRIO DA FAZENDA, no uso das atribuições que lhe...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,https://www.in.gov.br/web/dou/-/instrucao-normativa-stn/mf-n-17-de-4-de-julho-de-2025-640258546,"INSTRUÇÃO NORMATIVA STN/MF Nº 17, DE 4 DE JULHO DE 2025 Dispõe sobre as diretrizes e os procedimentos para a utilização do Sistema Integrado de Administração Financeira da administração pública federal - SIAFI. O SECRETÁRIO DO TESOURO NACIONAL, no uso das atribuições que lhe foram conferidas pelo art. 35, inciso...",Sim,Média,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2515,https://www.in.gov.br/web/dou/-/instrucao-normativa-stn/mf-n-8-de-29-de-janeiro-de-2025-610253283,"INSTRUÇÃO NORMATIVA STN/MF Nº 8, DE 29 DE JANEIRO DE 2025 Disciplina a captação de dados em cadastros de adimplência ou sistemas de informações financeiras, contábeis e fiscais geridos pelos órgãos e entidades da União e o fornecimento de informações acerca do cumprimento de requisitos fiscais por estados, Distrito Federal...",Sim,Alta,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2366,https://www.in.gov.br/web/dou/-/portaria-ana-n-82-de-14-de-fevereiro-de-2025-613398977,"PORTARIA ANA Nº 82, DE 14 DE FEVEREIRO DE 2025 A DIRETORA-PRESIDENTE DA AGÊNCIA NACIONAL DE ÁGUAS E SANEAMENTO BÁSICO - ANA, no uso das atribuições que lhe conferem o art. 140, incisos III e XIII, do Anexo I da Resolução ANA nº 136, de 7 de dezembro de 2022,...",Sim,Alta,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
879,https://www.in.gov.br/web/dou/-/portaria-cnmp-presi-n-168-de-18-de-junho-de-2025-637269686,"PORTARIA CNMP-PRESI Nº 168, DE 18 DE JUNHO de 2025 O PRESIDENTE DO CONSELHO NACIONAL DO MINISTÉRIO PÚBLICO, no uso das atribuições previstas no art. 130-A, I, da Constituição Federal e no art. 12 do Regimento Interno do Conselho Nacional do Ministério Público, tendo em vista o disposto nos arts....",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,https://www.in.gov.br/web/dou/-/portaria-cnmp-presi-n-84-de-12-de-marco-de-2025-617877483,"PORTARIA CNMP-PRESI N° 84, DE 12 DE MARÇO DE 2025 O PRESIDENTE DO CONSELHO NACIONAL DO MINISTÉRIO PÚBLICO, no uso de suas atribuições, com fundamento no art. 12, XX e §§ 1º e 2º, do Regimento Interno do Conselho Nacional do Ministério Público, e considerando o que consta do Procedimento...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,https://www.in.gov.br/web/dou/-/portaria-coaf-n-4-de-20-de-marco-de-2025-619305554,"Estabelece diretrizes a serem observadas no uso de Inteligência Artificial Generativa (IAG) no âmbito do Conselho de Controle de Atividades Financeiras - Coaf. O PRESIDENTE DO CONSELHO DE ATIVIDADES FINANCEIRAS - COAF, no uso das atribuições que lhe conferem os incisos IX, X e XII do art. 20 do...",Sim,Baixa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1439,https://www.in.gov.br/web/dou/-/portaria-conjur/mte-n-1-de-12-de-maio-de-2025-629199212,"PORTARIA CONJUR/MTE Nº 1, DE 12 DE MAIO DE 2025 Dispõe sobre a prorrogação da vigência da Portaria CONJUR/MTE nº 891, de 05 de junho de 2024, que disciplina, no âmbito da Consultoria Jurídica junto ao Ministério do Trabalho e Emprego, a delegação de competência e a dispensa de aprovação...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,https://www.in.gov.br/web/dou/-/portaria-de-pessoal-gm/mma-n-809-de-11-de-setembro-de-2025-654991796,"PORTARIA DE PESSOAL GM/MMA Nº 809, DE 11 DE SETEMBRO DE 2025 A MINISTRA DE ESTADO DO MEIO AMBIENTE E MUDANÇA DO CLIMA, no uso de suas atribuições e tendo em vista a Lei nº 12.114, de 9 de dezembro de 2009, o Decreto nº 9.578, de 22 de novembro...",Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1012,https://www.in.gov.br/web/dou/-/portaria-gm/mma-n-1.419-de-11-de-junho-de-2025-635621019,"PORTARIA GM/MMA Nº 1.419, DE 11 DE JUNHO DE 2025 Dispõe sobre o cumprimento das obrigações do Ministério do Meio Ambiente e Mudança do Clima, do Instituto Chico Mendes de Conservação da Biodiversidade e do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis na supervisão das ações reparatórias...",Sim,Alta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
585,https://www.in.gov.br/web/dou/-/portaria-mf-n-1.430-de-4-de-julho-de-2025-640275309,"PORTARIA MF Nº 1.430, DE 4 DE JULHO DE 2025 Dispõe sobre depósitos em processos administrativos ou judiciais em que figure a União, qualquer de seus órgãos, fundos, autarquias, fundações ou empresas estatais federais dependentes. O MINISTRO DE ESTADO DA FAZENDA, no uso das atribuições que lhe conferem o art....",Sim,Média,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
505,https://www.in.gov.br/web/dou/-/portaria-mf-n-1.508-de-11-de-julho-de-2025-641616670,"PORTARIA MF Nº 1.508, DE 11 DE JULHO DE 2025 Autoriza o pagamento de equalização de taxas de juros em financiamentos rurais concedidos no âmbito do Plano Safra 2025/2026. O MINISTRO DE ESTADO DA FAZENDA, no uso das atribuições que lhe confere o art. 87, parágrafo único, incisos I e...",Sim,Alta,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
502,https://www.in.gov.br/web/dou/-/portaria-mf-n-1.516-de-11-de-julho-de-2025-641621681,"PORTARIA MF Nº 1.516, DE 11 DE JULHO DE 2025 Autoriza o pagamento de equalização de taxas de juros em financiamentos de capital de giro destinados a cooperativas agropecuárias no âmbito do Programa Nacional de Fortalecimento da Agricultura Familiar - Pronaf e do Programa de Capitalização de Cooperativas Agropecuárias -...",Sim,Alta,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1970,https://www.in.gov.br/web/dou/-/portaria-mf-n-578-de-24-de-marco-de-2025-619628489,"PORTARIA MF Nº 578, DE 24 DE MARÇO DE 2025 Altera os Anexos II e III da Portaria MF nº 1.138, de 10 de julho de 2024, que autoriza o pagamento de equalização de taxa de juros em financiamentos rurais concedidos no âmbito do Plano Safra 2024/2025. O MINISTRO DE...",Sim,Alta,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,https://www.in.gov.br/web/dou/-/portaria-mgi-n-3.642-de-14-de-maio-de-2025-629773255,"PORTARIA MGI Nº 3.642, DE 14 DE MAIO DE 2025 Altera o Anexo do Decreto nº 12.280, de 29 de novembro de 2024, que aprova o Programa de Dispêndios Globais - PDG, das empresas estatais CEAGESP, CeasaMinas, Infraero, BSE, Termomacaé, Termobahia, Eletronuclear, ENBPar, BB, BB Investimentos, BB Consórcios, BB Cayman...",Sim,Média,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,https://www.in.gov.br/web/dou/-/portaria-midr-n-1.926-de-27-de-junho-de-2025-638762790,"PORTARIA MIDR Nº 1.926, DE 27 DE JUNHO DE 2025 O MINISTRO DE ESTADO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL, no uso das atribuições que lhe confere o art. 87, parágrafo único, incisos I e II da Constituição, e conforme disposto no art. 11, § 4º do Decreto n. 11.962,...",Sim,Média,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
647,https://www.in.gov.br/web/dou/-/portaria-midr-n-2.035-de-2-de-julho-de-2025-639639592,"PORTARIA MIDR Nº 2.035, DE 2 DE JULHO DE 2025 Altera a Portaria MIDR n. 2.498, de 12 de julho de 2024, para autorizar o repasse de recursos, com risco integral dos Fundos Constitucionais de Financiamento do Norte - FNO, do Nordeste - FNE, e do Centro-Oeste - FCO, a...",Sim,Baixa,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
335,https://www.in.gov.br/web/dou/-/portaria-mps-n-1.469-de-23-de-julho-de-2025-644432876,"PORTARIA MPS Nº 1.469, DE 23 DE JULHO DE 2025 Autoriza a Corregedoria do Ministério da Previdência Social a designar junta médica oficial para avaliação de incidente de sanidade mental em processo administrativo disciplinar, e dá outras providências. O MINISTRO DE ESTADO DA PREVIDÊNCIA SOCIAL, no exercício das atribuições que...",Sim,Média,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
147,https://www.in.gov.br/web/dou/-/portaria-mte-de-7-de-agosto-de-2025-647161700,"PORTARIA MTE DE 7 DE AGOSTO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições que lhe conferem os incisos I e IV do parágrafo único do art. 87 da Constituição, e tendo em vista o Decreto nº 11.779, de 13 de novembro de 2023,...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.017-de-10-de-junho-de-2025-635365485,"PORTARIA MTE Nº 1.017, DE 10 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO - Substituto, no uso das atribuições que lhe conferem os incisos I e IV do parágrafo único do art. 87 da Constituição, e tendo em vista o Decreto nº 10.925, de 31...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.018-de-10-de-junho-de-2025-635398797,"PORTARIA MTE N° 1.018, DE 10 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO - Substituto, no uso das atribuições que lhe conferem os incisos I e IV do parágrafo único do art. 87 da Constituição, e tendo em vista o Decreto nº 11.779, de 13...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.038-de-11-de-junho-de-2025-635686612,"PORTARIA MTE Nº 1.038, DE 11 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO - Substituto, no uso das atribuições que lhe conferem o art. 87, inciso II da Constituição Federal e tendo em vista o disposto no art. 40 do Decreto nº 11.496, de 19...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.039-de-11-de-junho-de-2025-635606976,"PORTARIA MTE Nº 1.039, DE 11 DE JUNHO DE 2025 Altera a Portaria MTE nº 434, de 20 de março de 2025, que dispõe sobre as formalidades para habilitação de instituições para operacionalização da operação de crédito com consignação em folha de pagamento de que trata o art. 1º da...",Sim,Baixa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
932,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.044-de-13-de-junho-de-2025-636317223,"PORTARIA MTE Nº 1.044, DE 13 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO - Substituto, no uso das atribuições que lhe conferem os incisos I e IV do parágrafo único do art. 87 da Constituição, e tendo em vista o art. 3º da Lei nº...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.060-de-17-de-junho-de-2025-636887582,"PORTARIA MTE Nº 1.060, DE 17 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso da competência prevista no inciso I do art. 6º do Decreto nº 9.794, de 14 de maio de 2019, tendo em vista o disposto no inciso VIII do art. 33...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.061-de-17-de-junho-de-2025-636931339,"PORTARIA MTE Nº 1.061, DE 17 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições que lhe conferem os incisos I e IV do parágrafo único do art. 87 da Constituição, e tendo em vista o inciso II do art. 19 do Decreto...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.065-de-17-de-junho-de-2025-636892518,"PORTARIA MTE Nº 1.065, DE 17 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso da competência prevista no inciso I do art. 6º do Decreto nº 9.794, de 14 de maio de 2019, tendo em vista o disposto no inciso I do art. 33...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.066-de-17-de-junho-de-2025-636867829,"PORTARIA MTE Nº 1.066, DE 17 DE JUNHO DE 2025 Prorroga o início da vigência da Portaria MTE nº 3.665, de 13 de novembro de 2023. O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso da atribuição que lhe confere o art. 87, parágrafo único, inciso II, da Constituição,...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.071-de-18-de-junho-de-2025-637279563,"PORTARIA MTE Nº 1.071, DE 18 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso de suas atribuições, e tendo em vista o disposto nos art. 4º e art. 46, do Decreto nº 11.496, de 19 de abril de 2023, bem como o que consta...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.080-de-23-de-junho-de-2025-637524892,"PORTARIA MTE Nº 1.080, DE 23 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições que lhe confere o art. 87, parágrafo único, inciso IV, da Constituição Federal, e tendo em vista o disposto no art. 41 do Decreto nº 11.779, de 13...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.082-de-24-de-junho-de-2025-638051706,"PORTARIA MTE Nº 1.082, DE 24 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições que lhe conferem os incisos I e IV do parágrafo único do art. 87 da Constituição, e tendo em vista o Decreto nº 11.779, de 13 de novembro...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.084-de-24-de-junho-de-2025-638038094,"PORTARIA MTE Nº 1.084, DE 24 DE JUNHO DE 2025 Autoriza os(as) Superintendentes Regionais do Trabalho e Emprego a utilizar veículos oficiais para transportá-los de sua residência ao local de trabalho e vice-versa quando em atividade externa de representação do Ministro de Estado do Trabalho e Emprego. O MINISTRO DE...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.085-de-24-de-junho-de-2025-638068875,"PORTARIA MTE Nº 1.085, DE 24 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso da atribuição que lhe confere o art. 87, parágrafo único, inciso II da Constituição, e tendo em vista o disposto no art. 46 do Decreto nº 11.496, de 19 de...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.086-de-24-de-junho-de-2025-637990871,"PORTARIA MTE Nº 1.086, DE 24 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições que lhe conferem os incisos I e IV do parágrafo único do art. 87 da Constituição, e tendo em vista o Decreto nº 11.779, de 13 de novembro...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.091-de-25-de-junho-de-2025-638340192,"PORTARIA MTE Nº 1.091, DE 25 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições que lhe confere o inciso Il do parágrafo único do art. 87 da Constituição Federal, e tendo em vista o disposto no art. 125 da Lei n° 8.112,...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.099-de-27-de-junho-de-2025-638672626,"PORTARIA MTE Nº 1.099, DE 27 DE JUNHO DE 2025 Altera a Portaria MTE nº 956, de 13 de junho de 2024, para estabelecer os critérios para compensação de horas decorrentes de recesso de fim de ano, de greve, de horas trabalhadas em atividades com pagamento da Gratificação por Encargo...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.107-de-27-de-junho-de-2025-638694732,"PORTARIA MTE Nº 1.107, DE 27 DE JUNHO DE 2025 Aprova o Regimento Interno e define a localização e a subordinação hierárquica de unidades das Superintendências Regionais do Trabalho e Emprego. O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições que lhe conferem o art. 87, parágrafo...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.109-de-30-de-junho-de-2025-639265032,"PORTARIA MTE N° 1.109, DE 30 DE JUNHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições que lhe conferem os incisos I e IV do parágrafo único do art. 87 da Constituição, e tendo em vista o Decreto nº 11.779, de 13 de novembro...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.110-de-30-de-junho-de-2025-639287169,"PORTARIA MTE Nº 1.110, DE 30 DE JUNHO DE 2025 Convoca a II Conferência Nacional do Trabalho - II CNT. O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso da atribuição que lhe confere inciso I do parágrafo único do art. 87 da Constituição Federal - Processo nº 19964.203259/2025-15,...",Sim,Baixa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
623,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.125-de-3-de-julho-de-2025-640104096,"PORTARIA MTE Nº 1.125, DE 3 DE JULHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso da competência prevista no inciso I do art. 6º do Decreto nº 9.794, de 14 de maio de 2019, tendo em vista o disposto no inciso I do art. 33...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.131-de-3-de-julho-de-2025-640219274,"PORTARIA MTE Nº 1.131, DE 3 DE JULHO DE 2025 Altera o art. 81 da Portaria MTP nº 667, de 8 de novembro de 2021, que aprova normas para a organização e tramitação dos processos de auto de infração, de notificação de débito do Fundo de Garantia do Tempo de...",Sim,Alta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
569,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.146-de-7-de-julho-de-2025-640792638,"PORTARIA MTE Nº 1.146, DE 7 DE JULHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso da atribuição que lhe confere o art. 87, parágrafo único, inciso II da Constituição, e tendo em vista o disposto no art. 46 do Decreto nº 11.496, de 19 de...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.149-de-8-de-julho-de-2025-640813372,"PORTARIA MTE Nº 1.149, DE 8 DE JULHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso da competência prevista no inciso I do art. 6º do Decreto nº 9.794, de 14 de maio de 2019, tendo em vista o disposto no inciso VIII do art. 33...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.151-de-8-de-julho-de-2025-640776597,"PORTARIA MTE Nº 1.151, DE 8 DE JULHO DE 2025 Altera o parágrafo único do art. 19 da Portaria MTE nº 1.919, de 14 de novembro de 2024, que dispõe sobre os critérios e os procedimentos para avaliação de desempenho individual e institucional para efeito de atribuição da Gratificação de...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.158-de-8-de-julho-de-2025-640779078,"PORTARIA MTE Nº 1.158, DE 8 DE JULHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições que lhe conferem os incisos I e IV do parágrafo único do art. 87 da Constituição, e tendo em vista o Decreto nº 11.779, de 13 de novembro...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.159-de-8-de-julho-de-2025-640830518,"PORTARIA MTE Nº 1.159, DE 8 DE JULHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso da atribuição que lhe confere inciso I do parágrafo único do art. 87 da Constituição Federal, o art. 5º da Portaria MTE Nº 1110, de 30 de junho de 2025...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.168-de-10-de-julho-de-2025-641487771,"PORTARIA MTE Nº 1.168, DE 10 DE JULHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições que lhe conferem os incisos I e IV do parágrafo único do art. 87 da Constituição, e tendo em vista o art. 3º da Lei nº 8.036, de...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.176-de-14-de-julho-de-2025-641896470,"PORTARIA MTE Nº 1.176, DE 14 DE JULHO DE 2025 Dispõe sobre a utilização do Cartão de Pagamento do Governo Federal - CPGF, na modalidade de saque, no âmbito das unidades do Ministério do Trabalho e Emprego e da Fundacentro. O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.177-de-14-de-julho-de-2025-641904332,"PORTARIA MTE Nº 1.177, DE 14 DE JULHO DE 2025 Aprova a proposta orçamentária para o exercício 2025 do Serviço Nacional de Aprendizagem do Transporte - SENAT O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições que lhe confere o art. 87, parágrafo único, inciso II, da...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.204-de-17-de-julho-de-2025-642777771,"PORTARIA MTE Nº 1.204, DE 17 DE JULHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso de suas atribuições, e tendo em vista o disposto na Lei nº 7.998, de 11 de janeiro de 1990, no Decreto nº 11.496, de 19 de abril de 2023, e...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.225-de-21-de-julho-de-2025-643348669,"PORTARIA MTE Nº 1.225, DE 21 DE JULHO DE 2025 Aprova o Regimento Interno da II Conferência Nacional do Trabalho. O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso da atribuição que lhe confere inciso I do parágrafo único do art. 87 da Constituição Federal, e tendo em vista...",Sim,Baixa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
346,https://www.in.gov.br/web/dou/-/portaria-mte-n-1.230-de-22-de-julho-de-2025-643621986,"PORTARIA MTE Nº 1.230, DE 22 DE JULHO DE 2025 O MINISTRO DE ESTADO DO TRABALHO E EMPREGO, no uso das atribuições conferidas no art. 87 da Constituição Federal e tendo em vista o disposto na Lei nº 14.600, de 19 de junho de 2023, no Decreto nº 11.779, de...",Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
